time,effr_avg_jan,effr_avg_feb,effr_start_feb,effr_end_jan,volume,effr_start_jan,delta_effr,num_hikes,hikes_floor,hikes_decimal,prob_cut_100,prob_cut_75,prob_cut_50,prob_cut_25,prob_no_change,prob_hike_25,prob_hike_50,prob_hike_75,prob_hike_100
2023-11-14 19:23:00+00:00,5.325000000000003,5.325000000000003,5.325000000000003,5.325000000000003,103.0,5.325000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 19:24:00+00:00,5.329999999999998,5.329999999999998,5.329999999999998,5.329999999999998,20.0,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-11-14 20:02:00+00:00,5.329999999999998,5.325000000000003,5.325000000000003,5.325000000000003,25.0,5.332380952380949,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 20:07:00+00:00,5.325000000000003,5.319999999999993,5.319999999999993,5.319999999999993,80.0,5.32738095238096,-0.007380952380966477,-0.029523809523865907,-1.0,0.9704761904761341,0.0,0.0,0.0,0.029523809523865907,0.9704761904761341,0.0,0.0,0.0,0.0
2023-11-14 20:19:00+00:00,5.329999999999998,5.325000000000003,5.325000000000003,5.325000000000003,500.0,5.332380952380949,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 20:22:00+00:00,5.329999999999998,5.325000000000003,5.325000000000003,5.325000000000003,1.0,5.332380952380949,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 20:40:00+00:00,5.329999999999998,5.325000000000003,5.325000000000003,5.325000000000003,25.0,5.332380952380949,-0.007380952380946049,-0.029523809523784195,-1.0,0.9704761904762158,0.0,0.0,0.0,0.029523809523784195,0.9704761904762158,0.0,0.0,0.0,0.0
2023-11-14 20:43:00+00:00,5.329999999999998,5.319999999999993,5.319999999999993,5.319999999999993,3.0,5.334761904761906,-0.014761904761912525,-0.0590476190476501,-1.0,0.9409523809523499,0.0,0.0,0.0,0.0590476190476501,0.9409523809523499,0.0,0.0,0.0,0.0
2023-11-14 20:52:00+00:00,5.329999999999998,5.319999999999993,5.319999999999993,5.319999999999993,50.0,5.334761904761906,-0.014761904761912525,-0.0590476190476501,-1.0,0.9409523809523499,0.0,0.0,0.0,0.0590476190476501,0.9409523809523499,0.0,0.0,0.0,0.0
2023-11-14 20:53:00+00:00,5.329999999999998,5.319999999999993,5.319999999999993,5.319999999999993,1.0,5.334761904761906,-0.014761904761912525,-0.0590476190476501,-1.0,0.9409523809523499,0.0,0.0,0.0,0.0590476190476501,0.9409523809523499,0.0,0.0,0.0,0.0
