id,transactionHash,timestamp,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee,outcome,datetime,side,usdc_amount,token_amount,price,yes_price,no_price
0x40a09a2749215c7d07e985b19cb51dd4097f6b293e1e4d912196fc240e0863eb_0xcb57c2674f17cbb1ce72eda7ceb4267e444f261265e72588af35a01a1180034b,0x40a09a2749215c7d07e985b19cb51dd4097f6b293e1e4d912196fc240e0863eb,1718027299,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,386.8,400.0,0.0,YES,2024-06-10 13:48:19+00:00,BUY,386.8,400.0,0.9670000000000001,0.9670000000000001,0.033
0x3c9e33864ae299f2f9c0639a817abd89e92f79858785c162b95b78ab93e83ec6_0x8f6910fa351f5b13a615ff4e6bf90e29243daebc9a89cf43467abd05ca178c7f,0x3c9e33864ae299f2f9c0639a817abd89e92f79858785c162b95b78ab93e83ec6,1718029383,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,4.999994,5.154633,0.0,YES,2024-06-10 14:23:03+00:00,BUY,4.999994,5.154633,0.9699999980599978,0.9699999980599978,0.03
0x73290bee650ad5543153c886984490e62bde3f7156dd7358dcdab68f8b61b01a_0x042e1668564214dcc36593a5b81e6bb851cc01a5c19e666d5377bc48513a1f33,0x73290bee650ad5543153c886984490e62bde3f7156dd7358dcdab68f8b61b01a,1718029441,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.009991,0.0103,0.0,YES,2024-06-10 14:24:01+00:00,BUY,0.009991,0.0103,0.97,0.97,0.03
0x3555acfed41ddb29e01f33424350433991fff60c588d2117458885f4172b5e66_0xaf33d00f61bd9fb15f1449c6e87e7b9a4adfd50b0d5c23fc2c96b98849e8e41c,0x3555acfed41ddb29e01f33424350433991fff60c588d2117458885f4172b5e66,1718030149,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999973,1.0309,0.0,YES,2024-06-10 14:35:49+00:00,BUY,0.999973,1.0309,0.9700000000000001,0.9700000000000001,0.03
0x7cc1aaf4c0a67971947115f91415c773b18437a70ceddeda1cd830d13d4ee2fd_0xcfca2b12eb51ab60a97fc872de34c138bf8d110d506468104df66a857f0c0f98,0x7cc1aaf4c0a67971947115f91415c773b18437a70ceddeda1cd830d13d4ee2fd,1718030821,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.489979,0.505133,0.0,YES,2024-06-10 14:47:01+00:00,BUY,0.489979,0.505133,0.9699999802032335,0.9699999802032335,0.03
0xec06044bc79188d09df99c121276217b570797fba1804c6555646cd4f2e554d0_0x7030b497b0bb057ada1f775a7107ddefecf1b7a6031d975782ddecac6f86ff11,0xec06044bc79188d09df99c121276217b570797fba1804c6555646cd4f2e554d0,1718040063,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,2425.0,2500.0,0.0,YES,2024-06-10 17:21:03+00:00,BUY,2425.0,2500.0,0.97,0.97,0.03
0xefbcbc77509cffe329a80d5106e870c8c168e39dd8f0f9cb361401628b188ed1_0x61fd21fb42966572786d460c7547efdc99180ea31c7571009eabe1f4a79b4b38,0xefbcbc77509cffe329a80d5106e870c8c168e39dd8f0f9cb361401628b188ed1,1718040399,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,3000.0,2922.0,0.0,YES,2024-06-10 17:26:39+00:00,SELL,2922.0,3000.0,0.974,0.974,0.026
0xee1261573d3c70f53fc4e267d225ee5c18c8c1b7a4d80a6399b97d7891416bad_0x8a9fb6fd07d80e1409397163eb10b64cf1effe2cfb9930c860016f33c84b8dc7,0xee1261573d3c70f53fc4e267d225ee5c18c8c1b7a4d80a6399b97d7891416bad,1718040466,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1897.5645,1946.22,0.0,YES,2024-06-10 17:27:46+00:00,BUY,1897.5645,1946.22,0.975,0.975,0.025
0xc5a8c012607c03326fb57b12c2b7e4cf7787e8a6b08fdfb7b68a43958882385b_0x2d0bdc1db17a954901d8378b8f411c23141fa86eb5bbaa216a1b72ecd92c9072,0xc5a8c012607c03326fb57b12c2b7e4cf7787e8a6b08fdfb7b68a43958882385b,1718043568,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.71,10.0,0.0,YES,2024-06-10 18:19:28+00:00,BUY,9.71,10.0,0.9710000000000001,0.9710000000000001,0.029
0xd147a26fea22f1a9b0fe0c52d521806fd1c2d0a897cb6f6466d781de4ebecdb6_0x0da48c87dbc3c5cd9b82920b12f0bf8824c5131ffc5b4a96479de6806f112965,0xd147a26fea22f1a9b0fe0c52d521806fd1c2d0a897cb6f6466d781de4ebecdb6,1718051922,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,218.7,225.0,0.0,YES,2024-06-10 20:38:42+00:00,BUY,218.7,225.0,0.972,0.972,0.028
0xe6c77245061dcc44fb2de4c81a0cde3a6caf92af23b537f919f2dfebcc0c1d23_0x063057473a9b771864f7e0263f00eae09658cd90ef63f957c6a9e1c216ec648a,0xe6c77245061dcc44fb2de4c81a0cde3a6caf92af23b537f919f2dfebcc0c1d23,1718051934,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1222.18215,1266.51,0.0,YES,2024-06-10 20:38:54+00:00,BUY,1222.18215,1266.51,0.9650000000000001,0.9650000000000001,0.035
0x83421e15ed7214954c24a57c4e2b7a9efbc65d7b1f64e52320425a9b1c5a85a2_0x8225c9d666027cdbee6b9ca8fc11de88ff38063529f937409383fc126ccd503c,0x83421e15ed7214954c24a57c4e2b7a9efbc65d7b1f64e52320425a9b1c5a85a2,1718055829,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.69,10.0,0.0,YES,2024-06-10 21:43:49+00:00,BUY,9.69,10.0,0.969,0.969,0.031
0x5d69d61b1ba76fb9274f7c7f403ae231d651d2121c4232995d674eff1af7debf_0x8225c9d666027cdbee6b9ca8fc11de88ff38063529f937409383fc126ccd503c,0x5d69d61b1ba76fb9274f7c7f403ae231d651d2121c4232995d674eff1af7debf,1718059325,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,232.56,240.0,0.0,YES,2024-06-10 22:42:05+00:00,BUY,232.56,240.0,0.969,0.969,0.031
0x133015e49d41272bb9a19c55d7ac96438649ed726cf71247d2f9cedcfcc61de1_0xdb87b4ad7ae0f82e2a83b3ba3a6051266cfe98ed87961c479bd34c91fc0f8178,0x133015e49d41272bb9a19c55d7ac96438649ed726cf71247d2f9cedcfcc61de1,1718067166,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,2407.5,2500.0,0.0,YES,2024-06-11 00:52:46+00:00,BUY,2407.5,2500.0,0.963,0.963,0.037
0x4fe9c5d587b2e56cbb44a67271e3cb5bec1cb5e9aec373eb0e8d34a26cad08f1_0x973e20d2c70334ff4ea6fc92b052050a1708a6c45f8941860a02112b13250404,0x4fe9c5d587b2e56cbb44a67271e3cb5bec1cb5e9aec373eb0e8d34a26cad08f1,1718073256,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,193.4,200.0,0.0,YES,2024-06-11 02:34:16+00:00,BUY,193.4,200.0,0.9670000000000001,0.9670000000000001,0.033
0xb0843ecc34684675cb4fbf08981f58ee6c39fd21d9c4b5c42c0e48d6aff6b3e7_0xeee8befa0ff625177c80b271105337a4ae2109fe69717c951e8f7e90c5357234,0xb0843ecc34684675cb4fbf08981f58ee6c39fd21d9c4b5c42c0e48d6aff6b3e7,1718073832,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-06-11 02:43:52+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0x8a68ae3dc7929ca711927247a9f5878372607b4e6529ef05a2401be2cb90b5a2_0x6cedbe1de3687e57351c1e9b990c899280fb845b3e3bf8c52795ec28dfd96f93,0x8a68ae3dc7929ca711927247a9f5878372607b4e6529ef05a2401be2cb90b5a2,1718074502,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.999974,1.033031,0.0,YES,2024-06-11 02:55:02+00:00,BUY,0.999974,1.033031,0.9679999922557987,0.9679999922557987,0.032
0x48d20c6602b18bd1c1793bdbbd4b716063e79faabf4a83160b5a8a33e211bd1d_0x1668945c096d6c794fae2a49b32ec9da5f3bb0622491935cb7482d176a36fa26,0x48d20c6602b18bd1c1793bdbbd4b716063e79faabf4a83160b5a8a33e211bd1d,1718075126,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,74.647511,72.333438,0.0,YES,2024-06-11 03:05:26+00:00,SELL,72.333438,74.647511,0.9689999978699894,0.9689999978699894,0.031
0x593d310710963c2f0587710702d0b4e6c95194ae7f8d1cbb33cee4bf82086253_0x98b8b98927dc36ed7c138216869ef134b02bd63d2853e47b194009eeaf05d311,0x593d310710963c2f0587710702d0b4e6c95194ae7f8d1cbb33cee4bf82086253,1718075132,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,82.55,79.7433,0.0,YES,2024-06-11 03:05:32+00:00,SELL,79.7433,82.55,0.9660000000000001,0.9660000000000001,0.034
0xb00de5120b2a1d1c359acf343510b3134975beef9f952990376940a686d6d686_0x5810b7d6539ca5e564ffea1208bbef277c94820affa5261151cd47c8a603c4f1,0xb00de5120b2a1d1c359acf343510b3134975beef9f952990376940a686d6d686,1718075990,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1.999978,2.061833,0.0,YES,2024-06-11 03:19:50+00:00,BUY,1.999978,2.061833,0.9699999951499467,0.9699999951499467,0.03
0xcf45807d3fca38d51fc150b7549074092e59523196dc13069df3183f461e7113_0x4fb2c76a29e49437595dc3a2d54e495132513450e9f0731baa940918b7a2b94f,0xcf45807d3fca38d51fc150b7549074092e59523196dc13069df3183f461e7113,1718076846,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,49.999975,51.546366,0.0,YES,2024-06-11 03:34:06+00:00,BUY,49.999975,51.546366,0.9699999996119998,0.9699999996119998,0.03
0xed05e8bf7d57ae6a9de5836b96d72c8995d22cc2acf0c7f079872c05b9adea6f_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0xed05e8bf7d57ae6a9de5836b96d72c8995d22cc2acf0c7f079872c05b9adea6f,1718082254,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.030926,0.999998,0.0,YES,2024-06-11 05:04:14+00:00,SELL,0.999998,1.030926,0.9699997865996202,0.9699997865996202,0.03
0xd8f096bf88ac61146e616aca8bc8a9139756d5444c48aae94a430e4b67939375_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0xd8f096bf88ac61146e616aca8bc8a9139756d5444c48aae94a430e4b67939375,1718086700,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.030926,0.999998,0.0,YES,2024-06-11 06:18:20+00:00,SELL,0.999998,1.030926,0.9699997865996202,0.9699997865996202,0.03
0xc447e7814879554d0b89813c2f13261c915149823c2be676532d17b1b84a32ae_0x8261fea32bf3fd1f980ea038807523b94442f406b6113cc8723c416bd2fe5408,0xc447e7814879554d0b89813c2f13261c915149823c2be676532d17b1b84a32ae,1718087940,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,51.54,49.78764,0.0,YES,2024-06-11 06:39:00+00:00,SELL,49.78764,51.54,0.9660000000000001,0.9660000000000001,0.034
0xd0ee6bc2aecd725ef4b65f9191b18c069e11efb9adf74992fe3461bc9fba42fd_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0xd0ee6bc2aecd725ef4b65f9191b18c069e11efb9adf74992fe3461bc9fba42fd,1718088466,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.752576,1.699998,0.0,YES,2024-06-11 06:47:46+00:00,SELL,1.699998,1.752576,0.9699995891761612,0.9699995891761612,0.03
0x10e056672d82abe793fda792e20215fcf183d85143b52a06590c5aa17e0fcf7b_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x10e056672d82abe793fda792e20215fcf183d85143b52a06590c5aa17e0fcf7b,1718093809,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.030926,0.999998,0.0,YES,2024-06-11 08:16:49+00:00,SELL,0.999998,1.030926,0.9699997865996202,0.9699997865996202,0.03
0x128a0f77bf995390bc1de6d3b329daad8d658a34788848d7c946f52f9f1644c2_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x128a0f77bf995390bc1de6d3b329daad8d658a34788848d7c946f52f9f1644c2,1718095375,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.030926,0.999998,0.0,YES,2024-06-11 08:42:55+00:00,SELL,0.999998,1.030926,0.9699997865996202,0.9699997865996202,0.03
0x24618a784d6c853fb7f3df6990e7b9110e5bfb6730796f7298ad8474e71ab031_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x24618a784d6c853fb7f3df6990e7b9110e5bfb6730796f7298ad8474e71ab031,1718097085,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.030926,0.999998,0.0,YES,2024-06-11 09:11:25+00:00,SELL,0.999998,1.030926,0.9699997865996202,0.9699997865996202,0.03
0x30f20987aaafd58a03e95e919dfc9e73639127b4bd29908b613b62de9780f59f_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x30f20987aaafd58a03e95e919dfc9e73639127b4bd29908b613b62de9780f59f,1718097807,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 09:23:27+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x9f67b5fb05202ca41546bd4db9c14066c5e6fdbeab30dbf8fa1db7bb351e8135_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x9f67b5fb05202ca41546bd4db9c14066c5e6fdbeab30dbf8fa1db7bb351e8135,1718101707,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 10:28:27+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x2c2821738452e9798ae941d8e1d99e2aff4635700677f8f2463093e1ac3ef2c5_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x2c2821738452e9798ae941d8e1d99e2aff4635700677f8f2463093e1ac3ef2c5,1718102509,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 10:41:49+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x6ad28723efbf9a2f7545a0dc72cfbcf68dd59dc05297166c5ff12668f432d0fc_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x6ad28723efbf9a2f7545a0dc72cfbcf68dd59dc05297166c5ff12668f432d0fc,1718106475,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 11:47:55+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x8fa3c90487ecec52b33ce2d9defa846bb82d79fecf66f2fdfca4ecb3ce2cf930_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x8fa3c90487ecec52b33ce2d9defa846bb82d79fecf66f2fdfca4ecb3ce2cf930,1718107849,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 12:10:49+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x52142ecfecf934e859ac6c407e8abab5552136b09b4331100eb202efbbeb15b8_0x12466d9113ab3a32e375b034dcbdeb822a046cfb997e9039fd73a69ff36fb9b4,0x52142ecfecf934e859ac6c407e8abab5552136b09b4331100eb202efbbeb15b8,1718109599,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,0.010308,0.009998,0.0,YES,2024-06-11 12:39:59+00:00,SELL,0.009998,0.010308,0.9699262708575864,0.9699262708575864,0.030074
0x950352ef68a24ad8c584f1f02cd3b2531fe953f1cb757592de1b65b4d1dde9ac_0x731745c66026dedb51f58972119804f5a8df4a827f280afc82526642a7025781,0x950352ef68a24ad8c584f1f02cd3b2531fe953f1cb757592de1b65b4d1dde9ac,1718110391,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,1.027748,0.999998,0.0,YES,2024-06-11 12:53:11+00:00,SELL,0.999998,1.027748,0.9729992177070643,0.9729992177070643,0.027001
0xd2deff03c57b296add8732cead185e0e70284264083a36a1347a970311789f99_0x3901369071606d93f0b14d6a9c1bbdea92f05ad7e7f8d0afd6914dba6c498570,0xd2deff03c57b296add8732cead185e0e70284264083a36a1347a970311789f99,1718111133,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,217.575,225.0,0.0,YES,2024-06-11 13:05:33+00:00,BUY,217.575,225.0,0.967,0.967,0.033
0xe0bd8f1ea076e0fa769d1761161405044f23ebbe4b1e89eab18e7540fd0936c1_0x7565077bb38cdeb7a5a3403e40395a56cde4e27026f215baef789b7fc81a399d,0xe0bd8f1ea076e0fa769d1761161405044f23ebbe4b1e89eab18e7540fd0936c1,1718111163,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,13.65475,14.15,0.0,YES,2024-06-11 13:06:03+00:00,BUY,13.65475,14.15,0.965,0.965,0.035
0x380700b8e4207424e5f4ee002b71dbad8909bf272be0a59c9a417d9347f7d5c9_0x5ab4494628f43f00663483ee3148195443225cd4a69934cdbc82322d6f043451,0x380700b8e4207424e5f4ee002b71dbad8909bf272be0a59c9a417d9347f7d5c9,1718111189,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,192.2,200.0,0.0,YES,2024-06-11 13:06:29+00:00,BUY,192.2,200.0,0.961,0.961,0.039
0x320c3148c0e671a09fd5f15d4642a349d4897e05e0d83a7f7d56daf99c140608_0x1bc422897af2b4828e3089b207f20e010d4ef871065d6ce6a42a411d465c91d6,0x320c3148c0e671a09fd5f15d4642a349d4897e05e0d83a7f7d56daf99c140608,1718112824,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,0.009991,0.0103,0.0,YES,2024-06-11 13:33:44+00:00,BUY,0.009991,0.0103,0.97,0.97,0.03
0x5a022da7cf556b538bb1ea7beeb7cb5e0d892bfc6cf3791ce2e890f81b99330a_0x147a42ac9ea4e5dda668ce3f6071fd2a0fbcc3681b8b895cd5c479e686d04a82,0x5a022da7cf556b538bb1ea7beeb7cb5e0d892bfc6cf3791ce2e890f81b99330a,1718116624,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1.999978,2.061833,0.0,YES,2024-06-11 14:37:04+00:00,BUY,1.999978,2.061833,0.9699999951499467,0.9699999951499467,0.03
0xded49a5ca6ce0deee0f91bb4459ac26a0390bd88cb3d3238a9fd41fe8dd39b73_0xbe614ed3cd0437152fc314188e436ec7519c3172c0d4e93dfc0a6893327543b7,0xded49a5ca6ce0deee0f91bb4459ac26a0390bd88cb3d3238a9fd41fe8dd39b73,1718118599,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1200.32,1240.0,0.0,YES,2024-06-11 15:09:59+00:00,BUY,1200.32,1240.0,0.968,0.968,0.032
0x7be6d117522bc859e0dbbdd3057cc663827ac4d079d26e332a90c8bb51b22022_0x3ff37025224a75cc289abe6f47a4d642d098b9389481d6a018097e0d76f3146c,0x7be6d117522bc859e0dbbdd3057cc663827ac4d079d26e332a90c8bb51b22022,1718124719,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,4998.154664,4863.204488,0.0,YES,2024-06-11 16:51:59+00:00,SELL,4863.204488,4998.154664,0.9729999999855948,0.9729999999855948,0.027
0x280d10c03397cfe3bc90c5090159ac162739ba12bbbb4eb22106c6a16a127695_0x72abd2726343eacb59ae8cca82c7a701df7bd5fdf1619bc427bf410c1d2254cd,0x280d10c03397cfe3bc90c5090159ac162739ba12bbbb4eb22106c6a16a127695,1718133662,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,13694.0,13255.792,0.0,YES,2024-06-11 19:21:02+00:00,SELL,13255.792,13694.0,0.968,0.968,0.032
0xf8ee5f7aa86b549095b8445873ffc5f80091e233de76f4d6c36c69e5e7840bb1_0xad4c9fe1da7a213f03d91d50b5f0730bf348da1d0a6e8635343763fb3378d5a8,0xf8ee5f7aa86b549095b8445873ffc5f80091e233de76f4d6c36c69e5e7840bb1,1718133672,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,4830.0,5000.0,0.0,YES,2024-06-11 19:21:12+00:00,BUY,4830.0,5000.0,0.966,0.966,0.034
0x3691c4965d04f8b6569b95d464451c57957204787860db8f5582694fea3e5e4b_0xbb6a1c4c2e727d1b021866c1b9d96f33823c323d4134f2f47e936fa4dd4d2ef7,0x3691c4965d04f8b6569b95d464451c57957204787860db8f5582694fea3e5e4b,1718135948,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,289.5,300.0,0.0,YES,2024-06-11 19:59:08+00:00,BUY,289.5,300.0,0.965,0.965,0.035
0x475717416ea2d1720a4c409ac212982960f4e8fe1a5ee6a243dcf85ac3da6670_0x567da2991dd6d83f9cc840f9121b69b2aeecc88cb92195bb297e54bb8acee295,0x475717416ea2d1720a4c409ac212982960f4e8fe1a5ee6a243dcf85ac3da6670,1718140200,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,250.0,242.75,0.0,YES,2024-06-11 21:10:00+00:00,SELL,242.75,250.0,0.971,0.971,0.029
0x67ce5d8514558f4fa5b59d329b33cb7f7ae20a5d75e48397a500c94375a5fa53_0x53f470d222033c7cd66d2afc439b0200af81e52df2614401ac2c1420990bea08,0x67ce5d8514558f4fa5b59d329b33cb7f7ae20a5d75e48397a500c94375a5fa53,1718140220,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,486.0,500.0,0.0,YES,2024-06-11 21:10:20+00:00,BUY,486.0,500.0,0.972,0.972,0.028
0x93f8aaa29ca56b6379a1338b43bcda6489e28f0cc80eabb93d9b70d0e7c62d67_0x1981a870e3e1b8c1f8a50a31f7766ebc7e918b0af308292662507429ee6e9207,0x93f8aaa29ca56b6379a1338b43bcda6489e28f0cc80eabb93d9b70d0e7c62d67,1718141142,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,1946.0,2000.0,0.0,YES,2024-06-11 21:25:42+00:00,BUY,1946.0,2000.0,0.973,0.973,0.027
0xca5e7a833bcfa23b9e36df851e3f8482fda7b836aa2e9efb8a96e55e7c99b80d_0x0d6f015c66cee17253163d7476b0f420f97f314110e62783eaae6b196b41f582,0xca5e7a833bcfa23b9e36df851e3f8482fda7b836aa2e9efb8a96e55e7c99b80d,1718141368,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,499.999978,513.874592,0.0,YES,2024-06-11 21:29:28+00:00,BUY,499.999978,513.874592,0.972999999968864,0.972999999968864,0.027
0xfdf9b990ea747bab133d2d81d21e01e39ae2a87daa5b1e0e8da2df769c74685b_0x29e68554effeabb06c684c36ad47763a1205112638bddbbce0b567aacc271b0b,0xfdf9b990ea747bab133d2d81d21e01e39ae2a87daa5b1e0e8da2df769c74685b,1718141686,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,450.0,437.85,0.0,YES,2024-06-11 21:34:46+00:00,SELL,437.85,450.0,0.9730000000000001,0.9730000000000001,0.027
0xea7866652d7aaed2f043e5538073f5d654e5e4151c190ad0f3b2d1c9792c3b70_0x2c23a1d943b3357ffaf543c305cb50dce26d412a265a288c4d26eb49cedb47a0,0xea7866652d7aaed2f043e5538073f5d654e5e4151c190ad0f3b2d1c9792c3b70,1718142434,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,200.0,194.8,0.0,YES,2024-06-11 21:47:14+00:00,SELL,194.8,200.0,0.9740000000000001,0.9740000000000001,0.026
0x1e3c83c5dc9cff3055fc89cafdad9afd30ea3c3381c8d38425b664c3cd1928b6_0x9d94c87981dccd4ad90bacba52b1b544fc95f5e100df84a6cdb5595a30855a2b,0x1e3c83c5dc9cff3055fc89cafdad9afd30ea3c3381c8d38425b664c3cd1928b6,1718144056,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,976.0,1000.0,0.0,YES,2024-06-11 22:14:16+00:00,BUY,976.0,1000.0,0.976,0.976,0.024
0x01083d2da608c3fd3537592f9620d4647fba39539f8c075a481f7ef2ddb994b0_0x54bd5c748e834442664e6a0d744f22df01160c10c6bc68bffc3a87ee956e58b9,0x01083d2da608c3fd3537592f9620d4647fba39539f8c075a481f7ef2ddb994b0,1718147202,88465704193015812461296177724920569739949794882741848131901008619945303668495,0,450.0,440.1,0.0,YES,2024-06-11 23:06:42+00:00,SELL,440.1,450.0,0.9780000000000001,0.9780000000000001,0.022
0x7907ab217507030c8bd9ad109337958017c81b932885e13745f7d3c2243de9c9_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0x7907ab217507030c8bd9ad109337958017c81b932885e13745f7d3c2243de9c9,1718148340,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.97325,10.25,0.0,YES,2024-06-11 23:25:40+00:00,BUY,9.97325,10.25,0.973,0.973,0.027
0x53cc6d28594e06973847f73279aa612a866a12af05d41ef1296a4df58fd98207_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0x53cc6d28594e06973847f73279aa612a866a12af05d41ef1296a4df58fd98207,1718152105,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.73,10.0,0.0,YES,2024-06-12 00:28:25+00:00,BUY,9.73,10.0,0.9730000000000001,0.9730000000000001,0.027
0x2f2f69894f92637168e7baa8c669d2d47822c1b0a16a7fb983ea07b2428a5839_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0x2f2f69894f92637168e7baa8c669d2d47822c1b0a16a7fb983ea07b2428a5839,1718152519,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.73,10.0,0.0,YES,2024-06-12 00:35:19+00:00,BUY,9.73,10.0,0.9730000000000001,0.9730000000000001,0.027
0x98caef4055c518b307ff74091c23108544f27d5c8f539a3e537fcfe169f088d1_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0x98caef4055c518b307ff74091c23108544f27d5c8f539a3e537fcfe169f088d1,1718152751,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.73,10.0,0.0,YES,2024-06-12 00:39:11+00:00,BUY,9.73,10.0,0.9730000000000001,0.9730000000000001,0.027
0xd82a0bdeda8da5e8a7ed4d13bcb66751bb2e3e9c44b2d0bc2c30e156ffa5ac10_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0xd82a0bdeda8da5e8a7ed4d13bcb66751bb2e3e9c44b2d0bc2c30e156ffa5ac10,1718154165,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.73,10.0,0.0,YES,2024-06-12 01:02:45+00:00,BUY,9.73,10.0,0.9730000000000001,0.9730000000000001,0.027
0x3945747658f7f0501f4bdca2a75aa09e3f4e7d7a4f7c9a9a093ba2ae716fe9a5_0x0378de04fe21b71e1c6bb13565f70a69960e7ec99ddd1e25f03f3b8a823798ed,0x3945747658f7f0501f4bdca2a75aa09e3f4e7d7a4f7c9a9a093ba2ae716fe9a5,1718154347,0,88465704193015812461296177724920569739949794882741848131901008619945303668495,9.73,10.0,0.0,YES,2024-06-12 01:05:47+00:00,BUY,9.73,10.0,0.9730000000000001,0.9730000000000001,0.027
